timestamp,open,high,low,close,volume
2024-01-01 09:01:50,99.96467648331011,99.9971327513843,99.94663443940036,99.95762858888573,8
2024-01-01 09:01:55,99.93722904404399,99.95994816257917,99.91071810605712,99.92913362516146,6
2024-01-01 09:02:00,99.92118613466401,99.92048899855234,99.90004459721023,99.91824597067095,3
2024-01-01 09:02:05,99.90543287176916,99.95159177198828,99.8724924426781,99.92046442246516,5
2024-01-01 09:02:10,99.88699788561038,99.91289043705889,99.87524730290036,99.8974445509167,5
2024-01-01 09:02:15,99.90950726929026,99.92339476905717,99.86720381291872,99.90495851128362,1
2024-01-01 09:02:20,99.89283634696565,99.93143230840009,99.85540516841652,99.89294573748525,5
2024-01-01 09:02:25,99.89151029135411,99.927658622123,99.87383465324922,99.88711186248938,6
2024-01-01 09:02:30,99.89184196442322,99.89509556158677,99.8464842457762,99.87507773024478,2
2024-01-01 09:02:35,99.91938365392726,99.95948094073529,99.86740814926904,99.91212329393497,3
2024-01-01 09:02:40,99.92444221149763,99.9321764853378,99.88809346346736,99.91185334944021,5
2024-01-01 09:02:45,99.89164594475581,99.9292909326226,99.84344325549397,99.8906991308611,3
2024-01-01 09:02:50,99.8990778723283,99.93134389233137,99.89642711763695,99.90715002910315,5
2024-01-01 09:02:55,99.8821544945116,99.92760977242985,99.87902520081504,99.88273315610374,5
2024-01-01 09:03:00,99.87886290986664,99.93229849018634,99.84233773434659,99.88691042800383,8
2024-01-01 09:03:05,99.86329997509397,99.85208786591978,99.80533296562812,99.84771702552624,9
2024-01-01 09:03:10,99.82905721531361,99.86797797111377,99.77152381075157,99.82115330454826,8
2024-01-01 09:03:15,99.83029565423193,99.86636727134167,99.79112085486003,99.82509052926565,3
2024-01-01 09:03:20,99.85221929288784,99.8794253965812,99.7930254645322,99.83985986086556,1
2024-01-01 09:03:25,99.82308666234412,99.85333279347363,99.80193977523514,99.84328722648935,3
2024-01-01 09:03:30,99.84685564035502,99.88123022127932,99.79875294418558,99.84097426084159,1
2024-01-01 09:03:35,99.82184572908677,99.87745882366406,99.80649510840709,99.83495218692981,9
2024-01-01 09:03:40,99.80530919013779,99.81983926384517,99.78626351722662,99.80538174712245,3
2024-01-01 09:03:45,99.78786778702988,99.83859786687268,99.7442569593274,99.79098486295456,8
2024-01-01 09:03:50,99.78838945365634,99.78426509485533,99.76016622875458,99.78177208753537,6
2024-01-01 09:03:55,99.80519640494936,99.81040999472211,99.77597356369726,99.80291453205975,3
2024-01-01 09:04:00,99.82323806958723,99.83666595475368,99.78748118249486,99.80978689785111,9
2024-01-01 09:04:05,99.76850712313454,99.80331571829998,99.74628517904586,99.77452609474386,8
2024-01-01 09:04:10,99.78809891802808,99.8132652782968,99.75748252018214,99.78100777413175,3
2024-01-01 09:04:15,99.77492836069241,99.7741545849892,99.77090775059446,99.77330612852343,7
2024-01-01 09:04:20,99.7434147858166,99.80778602724843,99.71566527921694,99.75976768851731,5
2024-01-01 09:04:25,99.76281504970889,99.77423061893083,99.74978152334833,99.77200121429412,2
2024-01-01 09:04:30,99.79112242440883,99.79977430238023,99.76317402231868,99.79262120474405,8
2024-01-01 09:04:35,99.82236973162529,99.81194753300267,99.80428741698847,99.81124680712637,1
2024-01-01 09:04:40,99.79909968723749,99.82280537832662,99.79429306426279,99.79446245666192,4
2024-01-01 09:04:45,99.77660320090608,99.83489155334094,99.77601370446271,99.78827820914489,4
2024-01-01 09:04:50,99.7935003154925,99.82820083607699,99.7596741761663,99.79490347777296,5
2024-01-01 09:04:55,99.83459244480335,99.85554725373943,99.80945465380977,99.81441438031541,4
2024-01-01 09:05:00,99.80594312890692,99.80549495573143,99.75938652353919,99.80483089555851,1
2024-01-01 09:05:05,99.7978444602745,99.82821848094922,99.79036658755743,99.80111771602523,7
2024-01-01 09:05:10,99.78390841295267,99.80196916542039,99.76876133583052,99.7789910165451,2
2024-01-01 09:05:15,99.76270081485931,99.78001528127453,99.74599148598242,99.7550668840635,3
2024-01-01 09:05:20,99.76675571703657,99.77492805977813,99.77061831486282,99.77131740051138,5
2024-01-01 09:05:25,99.80346794882651,99.83266396913626,99.75985192765889,99.79844220108279,8
2024-01-01 09:05:30,99.79371310368448,99.82216301939411,99.75325027208892,99.79700199865118,8
2024-01-01 09:05:35,99.82426593262733,99.85533009910209,99.78636452147822,99.81707265660903,2
2024-01-01 09:05:40,99.8260023086897,99.84856990881306,99.81489537802598,99.82430537710998,9
2024-01-01 09:05:45,99.8162226602884,99.8188720638292,99.79713908217084,99.81140298201788,6
2024-01-01 09:05:50,99.81103905866637,99.85104374183194,99.7948345592598,99.81863089412805,9
2024-01-01 09:05:55,99.84117876161665,99.85801094356263,99.80167432787621,99.84939162545737,4
2024-01-01 09:06:00,99.85813007772175,99.89229483284291,99.83630753608428,99.84867510467517,3
2024-01-01 09:06:05,99.8791740139776,99.91062378974492,99.84338568259545,99.87996797779145,5
2024-01-01 09:06:10,99.83042342313064,99.8354332698875,99.80560066454501,99.82757307570965,5
2024-01-01 09:06:15,99.84094717152628,99.89212802867121,99.82911875837915,99.84401112579715,4
2024-01-01 09:06:20,99.85473933490206,99.87167034032869,99.82295627031083,99.84575206716192,7
2024-01-01 09:06:25,99.83369382035231,99.84341684274618,99.83621158427553,99.8397719201526,8
2024-01-01 09:06:30,99.8402511232843,99.87294878090407,99.80167276713681,99.84160713568332,5
2024-01-01 09:06:35,99.80971568551833,99.81451570274193,99.78969066099215,99.8018557573913,9
2024-01-01 09:06:40,99.8091919966262,99.83764699222841,99.7611917134749,99.79746231963455,7
2024-01-01 09:06:45,99.79936697815452,99.84549567474309,99.80118715249237,99.80460457106479,7
2024-01-01 09:06:50,99.85375929177917,99.88310981975235,99.78640752415133,99.83416245195961,8
2024-01-01 09:06:55,99.82692946453108,99.84889052414536,99.81414629832386,99.82379704759414,4
2024-01-01 09:07:00,99.79719789291818,99.83037501952265,99.76349007172591,99.80762717553627,6
2024-01-01 09:07:05,99.8012825551505,99.83526581493692,99.75711837418382,99.79759203466459,5
2024-01-01 09:07:10,99.8120700848738,99.82252360983573,99.76750708081455,99.81590007701863,1
2024-01-01 09:07:15,99.82681578408365,99.84982087490147,99.79858056616453,99.82247509921181,9
2024-01-01 09:07:20,99.81145133265989,99.83919227514303,99.77551003044418,99.81187989513649,2
2024-01-01 09:07:25,99.82288798070064,99.82661889993926,99.80360971094686,99.82214524379874,6
2024-01-01 09:07:30,99.81497086101986,99.84498599906107,99.81486838288473,99.82408679478571,8
2024-01-01 09:07:35,99.85336030690353,99.88612393452472,99.82130589794969,99.84345969459636,3
2024-01-01 09:07:40,99.81785735904731,99.87222631381854,99.8211311819494,99.82941863271881,5
2024-01-01 09:07:45,99.81177774083281,99.82782727303284,99.77376315864754,99.82286538978686,7
2024-01-01 09:07:50,99.8186968302157,99.81955927086162,99.81021090216719,99.81502322672422,4
2024-01-01 09:07:55,99.80178137023336,99.79888770161168,99.75629234158895,99.78575292776158,5
2024-01-01 09:08:00,99.78814940233222,99.83541363643056,99.76035214054016,99.79167533330286,1
2024-01-01 09:08:05,99.80390616197352,99.80334156800015,99.76999246160277,99.79689643874647,4
2024-01-01 09:08:10,99.80773210964794,99.83299854801068,99.76388941359372,99.79699870787931,7
2024-01-01 09:08:15,99.80045380958475,99.79736524619246,99.78649792646121,99.79230696521181,7
2024-01-01 09:08:20,99.76088746747907,99.79515644305819,99.73624862416054,99.7639995503708,4
2024-01-01 09:08:25,99.74467617674355,99.77339000887144,99.74122601535912,99.75558664391549,6
2024-01-01 09:08:30,99.72665687792824,99.78817805173325,99.7017235504199,99.74873235358496,5
2024-01-01 09:08:35,99.7300584032059,99.7443713306418,99.69458322552855,99.73268680820053,1
2024-01-01 09:08:40,99.74124196765283,99.7614211854367,99.68083536985921,99.7294610939672,8
2024-01-01 09:08:45,99.72630045125588,99.74932623783229,99.73566430761649,99.7375421111035,7
2024-01-01 09:08:50,99.78226792760289,99.81094884328331,99.76100917036867,99.7752658291277,5
2024-01-01 09:08:55,99.76925586008383,99.82244128711238,99.76898625605243,99.77875738538435,7
2024-01-01 09:09:00,99.78496911896266,99.79024848315514,99.7833506638332,99.7839083931988,3
2024-01-01 09:09:05,99.78949739102504,99.82574925931326,99.77030318837117,99.78241947488348,8
2024-01-01 09:09:10,99.73744909620912,99.77372281329822,99.71010525140147,99.7440440505775,5
2024-01-01 09:09:15,99.74521861987549,99.74986929761187,99.73195932696179,99.74351377306851,2
2024-01-01 09:09:20,99.74056746390008,99.76609547003532,99.7192682049932,99.74471837726733,2
2024-01-01 09:09:25,99.80103470610642,99.8020262341913,99.7495923137688,99.79398321951705,4
2024-01-01 09:09:30,99.79248917190627,99.82515339466475,99.75544810420396,99.79013600022142,7
2024-01-01 09:09:35,99.79673202381238,99.83411035378899,99.77643549357279,99.79616694706809,4
2024-01-01 09:09:40,99.8110562112754,99.80076253768762,99.77684926472837,99.79547271167398,9
2024-01-01 09:09:45,99.77872221234527,99.79740614355632,99.74931236022117,99.77209915092159,2
2024-01-01 09:09:50,99.78805208855063,99.83568686001318,99.7861035351589,99.79495560721189,6
2024-01-01 09:09:55,99.80913562885766,99.85680241994318,99.77829422949483,99.80999426786563,4
2024-01-01 09:10:00,99.82505591895568,99.85149080014358,99.80760726585126,99.82581490680649,6
2024-01-01 09:10:05,99.80843035343685,99.85514111889117,99.7650088902475,99.8076271577106,9
2024-01-01 09:10:10,99.86092813669539,99.86246749245213,99.79785541092643,99.83568304392932,9
2024-01-01 09:10:15,99.81135454160058,99.82735554740346,99.77712036446886,99.80764602267347,9
2024-01-01 09:10:20,99.79902413884842,99.86179332097713,99.801173053417,99.81938316454948,9
2024-01-01 09:10:25,99.8577642873485,99.88784141258859,99.852695685482,99.86319227706568,3
2024-01-01 09:10:30,99.8240578296881,99.8669766760913,99.80457395735779,99.84338155056307,9
2024-01-01 09:10:35,99.82875761340055,99.85657122044151,99.80773514102145,99.83205559597101,3
2024-01-01 09:10:40,99.8141755209755,99.87638787336626,99.8228111213639,99.83404862327276,3
2024-01-01 09:10:45,99.81526320547975,99.86557618727484,99.81422037943844,99.82397911019044,5
2024-01-01 09:10:50,99.77775862627277,99.81314184119113,99.78469579634404,99.79296584156911,6
2024-01-01 09:10:55,99.79817870284491,99.81100209405876,99.75547904125496,99.79433710106524,9
2024-01-01 09:11:00,99.773096420417,99.79768742799267,99.7616416675257,99.77309102679071,1
2024-01-01 09:11:05,99.78559249847841,99.81120150089026,99.75623076222715,99.78256287540341,8
2024-01-01 09:11:10,99.76312887683305,99.77609125125014,99.74159707267009,99.76417439071874,4
2024-01-01 09:11:15,99.78123010131705,99.83487083305486,99.76619253385768,99.79517307881909,7
2024-01-01 09:11:20,99.78464322666493,99.80383215125899,99.73565026795382,99.77950801297237,6
2024-01-01 09:11:25,99.79228902825095,99.78976906006926,99.72967941314417,99.77306678264826,6
2024-01-01 09:11:30,99.7934292527817,99.79467817664384,99.76678332340441,99.78933712699565,7
2024-01-01 09:11:35,99.76046059467379,99.77666209868715,99.76395152813024,99.76471984066697,4
2024-01-01 09:11:40,99.75498836759799,99.81673309794684,99.74794684907333,99.76926903935905,6
2024-01-01 09:11:45,99.7863312247371,99.81066687878567,99.76510221757349,99.7954118944447,3
2024-01-01 09:11:50,99.7677926263192,99.77170519422184,99.73537399179858,99.76326222975348,5
2024-01-01 09:11:55,99.77768608719212,99.78998854650688,99.73438810163411,99.76695490692413,2
2024-01-01 09:12:00,99.7747612245563,99.7875069499771,99.76444877618543,99.77215256280908,3
2024-01-01 09:12:05,99.79578789314169,99.7895469827582,99.7554622653056,99.78778902024463,9
2024-01-01 09:12:10,99.77012678846735,99.77920726689105,99.75391742508988,99.76305000602707,6
2024-01-01 09:12:15,99.74170621767924,99.76384630496236,99.69911467473054,99.73664087376538,3
2024-01-01 09:12:20,99.74049496912511,99.77466532367872,99.73012532441459,99.74707970507772,2
2024-01-01 09:12:25,99.75475863366215,99.77084734460124,99.71752462687331,99.75301939854239,5
2024-01-01 09:12:30,99.74954547751048,99.78039439336193,99.755635975604,99.7580292555493,5
2024-01-01 09:12:35,99.76513250926882,99.81323411565099,99.7445652184597,99.76495821973924,1
2024-01-01 09:12:40,99.75466636061834,99.77022514916919,99.7161059991945,99.75135772530767,3
2024-01-01 09:12:45,99.77279063732476,99.76891413991389,99.74465927343432,99.7560027992509,7
2024-01-01 09:12:50,99.7487669289732,99.77403760092021,99.72209989647702,99.76186424871688,9
2024-01-01 09:12:55,99.75239229666626,99.77046545099155,99.7160382337011,99.74757722035635,5
2024-01-01 09:13:00,99.79970507649548,99.82286871801509,99.75551462197176,99.78489271057924,4
2024-01-01 09:13:05,99.80195784665587,99.8046687782069,99.77669192628726,99.79436936899748,3
2024-01-01 09:13:10,99.77887275348166,99.80600810541046,99.74642072553436,99.77054329905341,9
2024-01-01 09:13:15,99.78955132024478,99.78473186239357,99.7538069061772,99.7836743712261,7
2024-01-01 09:13:20,99.7771640827193,99.78512738672075,99.7405576321258,99.76418073782155,7
2024-01-01 09:13:25,99.76904764821528,99.81871568315654,99.74500676369938,99.7799224298964,8
2024-01-01 09:13:30,99.78923507481684,99.82003098926528,99.7814094948212,99.80309434147655,1
2024-01-01 09:13:35,99.78661735370486,99.81486755018177,99.77656703602241,99.78668069510951,4
2024-01-01 09:13:40,99.78433659665869,99.8161971793357,99.79525152855436,99.80594821769441,5
2024-01-01 09:13:45,99.82651029427491,99.85130360578944,99.81391364779098,99.81420383623313,5
2024-01-01 09:13:50,99.84285219138798,99.83325899459646,99.81559715365509,99.83064503943302,1
2024-01-01 09:13:55,99.86424739353525,99.91120803132988,99.83113501706217,99.8685808990861,3
2024-01-01 09:14:00,99.85996543079943,99.87358295608712,99.82396500132415,99.86367313676604,2
2024-01-01 09:14:05,99.84787493872739,99.89231831506432,99.8384750363741,99.8485984134789,7
2024-01-01 09:14:10,99.83132833139078,99.84843458695141,99.78285592504282,99.83080812488639,5
2024-01-01 09:14:15,99.81576365837903,99.8506260979108,99.78937177951308,99.81449191918708,3
2024-01-01 09:14:20,99.81853220606757,99.8289111498881,99.76710094754786,99.81294988499879,8
2024-01-01 09:14:25,99.81804666096504,99.86506850805686,99.78443466040204,99.81977292449513,1
2024-01-01 09:14:30,99.8347386735165,99.83163859675764,99.7891850693306,99.82530674048172,1
2024-01-01 09:14:35,99.84630988323369,99.85077639492607,99.83759822439714,99.84185040546244,6
2024-01-01 09:14:40,99.83604080884128,99.86676194955794,99.83111088695516,99.8421104433,1
2024-01-01 09:14:45,99.8845322515212,99.87527804679506,99.87074038317843,99.87118112484315,4
2024-01-01 09:14:50,99.85230541831716,99.87568699741347,99.83008160615455,99.86588798817839,6
2024-01-01 09:14:55,99.91936971340198,99.96747969062079,99.90306945708876,99.92029137151019,1
2024-01-01 09:15:00,99.94247389247623,99.98162920152286,99.89347209266165,99.93280471846548,9
2024-01-01 09:15:05,99.90843083628803,99.93447453380368,99.8987147563403,99.91566156733715,4
2024-01-01 09:15:10,99.8973392738436,99.94040801842662,99.85327702976099,99.89424371737593,9
2024-01-01 09:15:15,99.90932656165079,99.93113439946447,99.89735825299339,99.9038931656808,9
2024-01-01 09:15:20,99.89081867129447,99.91291103326796,99.8907552521364,99.89942390997427,6
2024-01-01 09:15:25,99.91297914266018,99.94882385591015,99.89666009287693,99.91370391985612,7
2024-01-01 09:15:30,99.92160363404551,99.95611376267634,99.90274430290349,99.9231686723476,1
2024-01-01 09:15:35,99.91619471557614,99.9711683600499,99.90427695355231,99.92171209409446,5
2024-01-01 09:15:40,99.9277929682536,99.91802858410355,99.86659386810693,99.9047762197331,3
2024-01-01 09:15:45,99.8668482117049,99.90808225037246,99.86963170560803,99.87447927523937,6
2024-01-01 09:15:50,99.8755982791387,99.8681501639495,99.8479881252161,99.86554897619803,4
2024-01-01 09:15:55,99.87874894191569,99.88835925401933,99.84081495210872,99.8826769520845,9
2024-01-01 09:16:00,99.87609246507824,99.88715474571465,99.88361897310399,99.8869588269671,7
2024-01-01 09:16:05,99.86307219382442,99.91201708544585,99.81492687600931,99.86204405139287,4
2024-01-01 09:16:10,99.87199860375377,99.90562135476726,99.81619182779629,99.86550766990989,6
2024-01-01 09:16:15,99.88241911325512,99.91255016824114,99.86878560881321,99.87321401750447,2
2024-01-01 09:16:20,99.871159519887,99.88102317254486,99.84097324266766,99.85553686878045,3
2024-01-01 09:16:25,99.88806383379871,99.87361472504463,99.83999133759758,99.85861137089935,7
2024-01-01 09:16:30,99.86228068730583,99.86733875949142,99.82095597683563,99.85977554526828,4
2024-01-01 09:16:35,99.8302852175734,99.85114987625398,99.80711979870581,99.83691613931165,7
2024-01-01 09:16:40,99.84860062978657,99.86287044761508,99.811853601494,99.84407188651862,9
2024-01-01 09:16:45,99.85262544754193,99.893103081895,99.81741208590506,99.85528757704598,5
2024-01-01 09:16:50,99.88620826320802,99.90393169135464,99.87104965193764,99.87694860190949,1
2024-01-01 09:16:55,99.88505299998653,99.90189882427796,99.85636417010468,99.89802464295019,5
2024-01-01 09:17:00,99.89415460101506,99.871372706039,99.83519026538205,99.87047125559106,6
2024-01-01 09:17:05,99.8602752357405,99.85683136376946,99.82284766853293,99.85171475479275,2
2024-01-01 09:17:10,99.84517541995895,99.88254039582179,99.81752869339776,99.86201546013692,8
2024-01-01 09:17:15,99.86520089013202,99.91895082500763,99.83727586146098,99.87229117915517,2
2024-01-01 09:17:20,99.89075294332243,99.91446225694175,99.87250713474974,99.88259213288129,9
2024-01-01 09:17:25,99.97141020325608,99.99973805768815,99.9381594936406,99.95964676269438,2
2024-01-01 09:17:30,99.95834219663593,99.99438330263348,99.94636242956146,99.97106457290825,3
2024-01-01 09:17:35,100.00090614421619,100.0118591898716,99.99101500437433,99.99377588571186,8
2024-01-01 09:17:40,99.9933825222551,100.01827593961755,99.96512404531371,100.01285592098172,6
2024-01-01 09:17:45,100.02499038735313,100.06968039711714,100.01945488296799,100.02588374600784,1
2024-01-01 09:17:50,100.03069882953606,100.05873636256644,99.9847052977537,100.01957836111504,4
2024-01-01 09:17:55,100.02924258822387,100.04316365040478,100.00944619372035,100.0347577455249,5
2024-01-01 09:18:00,100.00423201824276,100.04491426942796,100.01801962873992,100.01930124123415,3
2024-01-01 09:18:05,100.01602701706312,100.0389336094954,99.96832749530613,100.01456486909935,1
2024-01-01 09:18:10,99.9988104094764,100.03611217577709,99.96226575770181,100.00485759814276,3
2024-01-01 09:18:15,100.01279066459115,100.05380442563005,99.9802821845353,100.00649508093049,9
2024-01-01 09:18:20,100.04393498794178,100.08177682435209,100.04134113545699,100.05278825226397,2
2024-01-01 09:18:25,100.0077165795156,100.04245381175106,100.00936180387812,100.01544294841213,1
2024-01-01 09:18:30,100.00895812901085,100.03168429886634,100.01099852824801,100.02916815221961,7
2024-01-01 09:18:35,99.99861328190633,100.00005920859672,99.98414242074351,99.99691383479582,7
2024-01-01 09:18:40,99.98586614809727,99.99684253704638,99.96214063742973,99.98747519748004,5
2024-01-01 09:18:45,99.99737036271198,100.01087774800396,99.96093374461321,100.00925420941938,2
2024-01-01 09:18:50,100.01247779693895,100.0477074545798,99.9817921351398,100.01053980980129,1
2024-01-01 09:18:55,99.99925561724915,100.0251514294424,99.94448836144821,99.9889849142427,5
2024-01-01 09:19:00,99.97252316062331,99.98148165177909,99.94213489818272,99.9746788400575,4
2024-01-01 09:19:05,99.99095246453442,100.03007474007596,99.96450846870684,99.9882707950362,9
2024-01-01 09:19:10,99.9763965748977,99.98140276414416,99.93093308426519,99.97366346240186,5
2024-01-01 09:19:15,99.9659493359217,99.99305141354337,99.95442422868484,99.9779926341935,2
2024-01-01 09:19:20,99.99946992919865,99.99135291594965,99.93547266246605,99.97890407099158,4
2024-01-01 09:19:25,99.96116356573823,99.98448741896811,99.95129322556068,99.96587206403946,9
2024-01-01 09:19:30,100.01531210784457,100.02148413412047,100.00231029213782,100.00875094582597,8
2024-01-01 09:19:35,100.02912147904462,100.04587687259425,99.97866360305417,100.02142932627233,3
2024-01-01 09:19:40,99.97953052326801,100.00129686860691,99.95155571634955,99.98092647453917,8
2024-01-01 09:19:45,99.99072351108515,100.03398403537352,99.94020094092211,99.98465556083455,2
2024-01-01 09:19:50,99.97387802375735,99.9742161490456,99.92452847118957,99.9714198315392,3
2024-01-01 09:19:55,99.97429210066284,99.99557756705447,99.98578707871654,99.98846849823511,5
2024-01-01 09:20:00,99.96929535645396,99.9752593781619,99.94756961837352,99.97261808346646,8
2024-01-01 09:20:05,99.96419784561357,100.00161541438624,99.95157512718339,99.97032335463712,1
2024-01-01 09:20:10,99.97580564980326,99.98314856408741,99.94913018036323,99.98042310021673,4
2024-01-01 09:20:15,99.98469817232177,100.03956019096894,99.95805864424001,99.99773820410013,1
2024-01-01 09:20:20,99.98499661312648,99.99932920749312,99.9597027651603,99.97373227595902,1
2024-01-01 09:20:25,99.98306217778834,99.99339263247128,99.93920233202354,99.9670422512422,5
2024-01-01 09:20:30,99.96732337477896,99.98562307040459,99.92210691602374,99.95754334501898,6
2024-01-01 09:20:35,99.95718205260899,99.95301744568282,99.93775520622572,99.94447676036751,1
2024-01-01 09:20:40,99.97633949680305,99.98967036032884,99.93908249987557,99.97978584517313,6
2024-01-01 09:20:45,99.98152291104249,100.003826345536,99.9575799993997,99.98788547939235,5
2024-01-01 09:20:50,99.95488192983754,99.99234262109674,99.91519092844997,99.96266780030565,4
2024-01-01 09:20:55,99.98746568847632,99.99153092804376,99.96404859329022,99.98102503924675,5
2024-01-01 09:21:00,100.02573879371843,100.02928474954365,100.01806086607013,100.02346816318699,8
2024-01-01 09:21:05,100.04334525128203,100.09262331271894,100.01879240834617,100.04411746839801,9
2024-01-01 09:21:10,100.02668155452089,100.01482915981941,100.00943953049347,100.01373006907893,2
2024-01-01 09:21:15,100.00809480115977,100.04418025788841,99.95556906145542,100.00404538762162,6
2024-01-01 09:21:20,100.02099703423015,100.06878536808411,100.0274493626925,100.02938361060535,3
2024-01-01 09:21:25,100.0084211330016,100.03009092698522,99.9775550262376,100.01523022129297,2
2024-01-01 09:21:30,100.03092654284843,100.03088794065626,99.99785148994879,100.02410660985589,1
2024-01-01 09:21:35,100.05001661945103,100.04688072325976,100.02116825829957,100.03959929092449,4
2024-01-01 09:21:40,100.02657748381547,100.05593226235477,100.01776857326747,100.02106068149291,8
2024-01-01 09:21:45,100.0388390618504,100.05201050392598,99.98876182816299,100.01987017437168,3
2024-01-01 09:21:50,99.97139489922762,99.99418211128287,99.92578381110076,99.9550448275703,5
2024-01-01 09:21:55,99.93896743309212,99.98143113336356,99.92051291109023,99.93455707474361,5
2024-01-01 09:22:00,99.92111990512093,99.96410207987908,99.88399462664523,99.92950571171575,5
2024-01-01 09:22:05,99.89145017295914,99.91234262490403,99.88934454770931,99.90455004807646,9
2024-01-01 09:22:10,99.93332445670495,99.94937040499336,99.91471200362548,99.9371982741551,8
2024-01-01 09:22:15,99.91612758106002,99.95070513313952,99.88140732379993,99.90859544659587,8
2024-01-01 09:22:20,99.91806102765506,99.91025986065364,99.89478296295312,99.89979455686193,1
2024-01-01 09:22:25,99.90658383875177,99.90603548425538,99.85580128244698,99.90240936840766,1
2024-01-01 09:22:30,99.9429220621313,99.9663988368911,99.91250802656643,99.93123483418898,2
2024-01-01 09:22:35,99.90006451630352,99.9226439089399,99.89847863047167,99.90251759116539,8
2024-01-01 09:22:40,99.93200855746076,99.97178286883577,99.90641630752472,99.92578086620848,1
2024-01-01 09:22:45,99.93421909572365,99.95849828098356,99.89597540007425,99.92598552742888,4
2024-01-01 09:22:50,99.8865594116494,99.9108763032975,99.88067272081686,99.90635535440792,9
2024-01-01 09:22:55,99.91146303586942,99.96299025225588,99.88087032519132,99.91559742389319,2
2024-01-01 09:23:00,99.92907562164744,99.93250648098667,99.91680442070127,99.91957861780466,3
2024-01-01 09:23:05,99.91031896361785,99.9244349047818,99.89334724974788,99.90757428026149,6
2024-01-01 09:23:10,99.89700517147976,99.92908334264546,99.86800879311927,99.90897032196128,3
2024-01-01 09:23:15,99.87696282626676,99.90382526484426,99.89726936563447,99.90126405002404,4
2024-01-01 09:23:20,99.89987658947605,99.92836016804061,99.86076009919428,99.90353439692908,9
2024-01-01 09:23:25,99.91606115349056,99.92294293497326,99.91218220581564,99.9167770104195,9
2024-01-01 09:23:30,99.93965811724412,99.96854586307681,99.90677463599782,99.9484973467424,5
2024-01-01 09:23:35,99.92517188613614,99.94127652616547,99.90570161671192,99.92374103676586,7
2024-01-01 09:23:40,99.97146557173131,100.0050437084303,99.93579125109612,99.96640170425898,9
2024-01-01 09:23:45,99.9340668199758,99.96751847385016,99.91971559248613,99.92735994826853,8
2024-01-01 09:23:50,99.9007650571185,99.93199489048729,99.92101581028157,99.92432424636783,7
2024-01-01 09:23:55,99.92294773951943,99.95441814986647,99.9252936802965,99.93609059049751,8
2024-01-01 09:24:00,99.93866420136867,99.96037808590381,99.93531773695678,99.94171042785221,5
2024-01-01 09:24:05,99.93497816876618,99.9368269596526,99.91363614257182,99.9292564374558,5
2024-01-01 09:24:10,99.92998633258416,99.96501666770122,99.89937483012311,99.92509399244867,5
2024-01-01 09:24:15,99.91995267323426,99.95059539017227,99.88579600057724,99.91523397375549,1
2024-01-01 09:24:20,99.89961249919692,99.91296576793145,99.86395327324762,99.9034466786166,6
2024-01-01 09:24:25,99.91716238618392,99.9387748159867,99.88762672589459,99.92043872055702,5
2024-01-01 09:24:30,99.9202957375921,99.93286928151915,99.89714111401985,99.92757903027632,8
2024-01-01 09:24:35,99.92140277965217,99.94513116822576,99.89313173699682,99.9137208383711,8
2024-01-01 09:24:40,99.92250794800238,99.93778143210722,99.90802241413178,99.93171283587978,2
